index,drug,side_effect,label,output_pure_llm,output_format_a,output_format_b,output_graphrag
8256,gemcitabine,skin exfoliation,1,0,0,1,1
8257,gemcitabine,throat irritation,0,1,0,1,0
8258,gemcitabine,tremor,0,0,0,0,0
8259,gemcitabine,urinary tract disorder,1,1,0,1,1
8260,gemeprost,abdominal abscess,0,0,0,0,0
8261,gemeprost,abdominal pain lower,1,0,1,1,1
8262,gemeprost,acute coronary syndrome,1,0,1,1,1
8263,gemeprost,acute interstitial pneumonitis,0,0,0,0,0
8264,gemeprost,beta 2 microglobulin increased,0,0,0,0,0
8265,gemeprost,chest pain,1,0,1,1,1
8266,gemeprost,chills,1,1,1,1,1
8267,gemeprost,disability,0,0,0,0,0
8268,gemeprost,dyspnoea,1,1,1,1,1
8269,gemeprost,glomerulonephritis membranous,0,0,0,0,0
8270,gemeprost,hyponatraemia,0,0,0,0,0
8271,gemeprost,hypoperfusion,0,0,0,0,0
8272,gemeprost,hypotension,1,0,1,1,1
8273,gemeprost,myocardial infarction,1,0,1,1,1
8274,gemeprost,nausea,1,1,1,1,1
8275,gemeprost,peptic ulcer perforation,0,0,0,0,0
8276,gemeprost,prostate cancer,0,0,0,0,0
8277,gemeprost,supraventricular tachyarrhythmia,0,0,0,0,0
8278,gemeprost,uterine pain,1,0,1,1,1
8279,gemeprost,vomiting,1,0,1,1,1
8280,gemfibrozil,antinuclear antibody positive,1,0,1,1,1
8281,gemfibrozil,breast disorder,1,0,1,1,1
8282,gemfibrozil,cervix carcinoma stage 0,0,0,0,0,0
8283,gemfibrozil,cervix disorder,0,0,0,0,0
8284,gemfibrozil,cholelithiasis,1,1,1,1,1
8285,gemfibrozil,compulsions,0,0,0,0,0
8286,gemfibrozil,confusional state,1,0,1,1,1
8287,gemfibrozil,constipation,1,1,1,1,1
8288,gemfibrozil,ear discomfort,0,1,0,0,0
8289,gemfibrozil,extrasystoles,1,1,1,1,1
8290,gemfibrozil,fraction of inspired oxygen,0,0,0,0,0
8291,gemfibrozil,hallucination,0,0,0,0,0
8292,gemfibrozil,hepatobiliary disease,1,1,1,1,1
8293,gemfibrozil,laryngeal cancer,0,0,1,0,0
8294,gemfibrozil,nasopharyngitis,1,0,1,1,1
8295,gemfibrozil,petit mal epilepsy,0,0,0,0,0
8296,gemfibrozil,polyomavirus-associated nephropathy,0,0,0,0,0
8297,gemfibrozil,retinal aneurysm,0,0,0,0,0
8298,gemfibrozil,somnolence,1,1,0,1,1
8299,gemfibrozil,synovitis,1,0,0,1,1
8300,gemifloxacin,abdominal pain,1,1,1,1,1
8301,gemifloxacin,arterial occlusive disease,0,1,0,0,0
8302,gemifloxacin,asthenia,1,1,1,1,1
8303,gemifloxacin,blood bilirubin increased,1,1,1,1,1
8304,gemifloxacin,blood lactate dehydrogenase increased,1,0,1,1,1
8305,gemifloxacin,coordination abnormal,1,1,1,1,1
8306,gemifloxacin,diverticulum intestinal,0,0,0,0,0
8307,gemifloxacin,dysgraphia,0,0,0,0,0
8308,gemifloxacin,extrasystoles,0,1,0,0,0
8309,gemifloxacin,hyperglycaemia,1,0,1,1,1
8310,gemifloxacin,hypotonia,0,0,0,0,0
8311,gemifloxacin,lymphoma cutis,0,0,0,0,0
8312,gemifloxacin,oedema,1,1,1,1,1
8313,gemifloxacin,prostatism,0,0,0,0,0
8314,gemifloxacin,protein total decreased,1,0,0,1,1
8315,gemifloxacin,pruritus,1,1,0,1,1
8316,gemifloxacin,scleral discolouration,0,0,0,0,0
8317,gemifloxacin,sensitisation,0,1,0,0,0
8318,gemifloxacin,stomatitis,1,1,0,1,1
8319,gemifloxacin,teething,0,0,0,0,0
8320,gentamicin,alopecia,1,0,1,1,1
8321,gentamicin,arthralgia,1,1,1,1,1
8322,gentamicin,cerebral haemorrhage,0,1,1,0,0
8323,gentamicin,conjunctival hyperaemia,1,0,1,1,1
8324,gentamicin,disease recurrence,0,0,0,0,0
8325,gentamicin,erythema,1,1,1,1,1
8326,gentamicin,eye pruritus,0,0,0,1,0
8327,gentamicin,gout,0,0,0,0,0
8328,gentamicin,herpes dermatitis,0,0,1,0,0
8329,gentamicin,hypotension,1,0,1,1,1
8330,gentamicin,implant site pain,0,0,0,1,0
8331,gentamicin,mental disorder due to a general medical condition,1,1,1,1,1
8332,gentamicin,mood swings,0,0,0,0,0
8333,gentamicin,pulmonary fibrosis,1,0,1,1,1
8334,gentamicin,repetitive speech,0,0,0,0,0
8335,gentamicin,sensory loss,1,1,1,1,1
8336,gentamicin,spleen palpable,0,0,1,0,0
8337,gentamicin,tinnitus,1,1,1,1,1
8338,gentamicin,urethral pain,0,0,0,0,0
8339,gentamicin,urticaria,1,1,1,1,1
8340,glibenclamide,alcohol intolerance,1,0,1,1,1
8341,glibenclamide,arthropod bite,0,0,0,0,0
8342,glibenclamide,blood acid phosphatase increased,0,0,0,0,0
8343,glibenclamide,confusional state,1,0,1,1,1
8344,glibenclamide,deafness,1,0,1,1,1
8345,glibenclamide,drug eruption,1,1,1,1,1
8346,glibenclamide,dyspnoea,1,0,1,1,1
8347,glibenclamide,electrocardiogram qt interval,0,0,0,0,0
8348,glibenclamide,eye ulcer,0,0,1,0,0
8349,glibenclamide,eyelash discolouration,0,0,0,0,0
8350,glibenclamide,haemangioma congenital,0,0,0,0,0
8351,glibenclamide,jaundice,1,0,1,1,1
8352,glibenclamide,leukocytoclastic vasculitis,1,0,1,1,1
8353,glibenclamide,oedema,1,0,1,1,1
8354,glibenclamide,palmar erythema,0,0,0,0,0
8355,glibenclamide,pancreatitis,1,1,1,1,1
8356,glibenclamide,renal cancer,0,0,1,0,0
8357,glibenclamide,scintillating scotoma,0,0,0,0,0
8358,glibenclamide,spinal anaesthesia,0,0,0,0,0
8359,glibenclamide,tremor,1,1,1,1,1
8360,gliclazide,agoraphobia,0,0,0,0,0
8361,gliclazide,alcohol intolerance,1,0,1,1,1
8362,gliclazide,alcoholism,1,0,1,1,1
8363,gliclazide,arrhythmia supraventricular,0,0,0,0,0
8364,gliclazide,blood alkaline phosphatase increased,1,0,1,1,1
8365,gliclazide,blood creatine phosphokinase increased,0,0,0,0,0
8366,gliclazide,bone pain,1,0,1,1,1
8367,gliclazide,early menarche,0,0,0,0,0
8368,gliclazide,gastric ulcer,0,0,1,0,0
8369,gliclazide,gastrointestinal candidiasis,0,0,0,0,0
8370,gliclazide,idiopathic pulmonary fibrosis,0,0,0,0,0
8371,gliclazide,ill-defined disorder,1,0,0,1,1
8372,gliclazide,infusion related reaction,0,0,0,0,0
8373,gliclazide,otitis media,1,0,0,1,1
8374,gliclazide,photosensitivity reaction,1,1,0,1,1
8375,gliclazide,renal failure,1,0,0,1,1
8376,gliclazide,sinusitis,1,0,0,1,1
8377,gliclazide,tinea infection,0,0,0,1,0
8378,gliclazide,toxic epidermal necrolysis,1,0,0,1,1
8379,gliclazide,venous pressure increased,0,0,0,0,0
8380,glimepiride,alcohol intolerance,1,0,1,1,1
8381,glimepiride,angina pectoris,1,0,1,1,1
8382,glimepiride,arthritis infective,0,0,0,0,0
8383,glimepiride,asthenia,1,0,1,1,1
8384,glimepiride,breast neoplasm,0,0,0,0,0
8385,glimepiride,erosive oesophagitis,0,0,0,0,0
8386,glimepiride,hand fracture,0,0,0,0,0
8387,glimepiride,hyperbilirubinaemia,1,0,1,1,1
8388,glimepiride,hypertension,1,0,1,1,1
8389,glimepiride,ichthyosis,0,0,0,0,0
8390,glimepiride,insomnia,1,0,1,1,1
8391,glimepiride,myocardial ischaemia,0,0,0,0,0
8392,glimepiride,shock,1,0,1,1,1
8393,glimepiride,sticky skin,1,0,1,1,1
8394,glimepiride,suppressed lactation,0,0,0,0,0
8395,glimepiride,thermal burn,0,0,0,0,0
8396,glimepiride,ureteric cancer,0,0,0,0,0
8397,glimepiride,urticaria,1,1,0,1,1
8398,glimepiride,vocal cord disorder,0,0,0,0,0
8399,glimepiride,weight increased,1,1,0,1,1
8400,glipizide,abdominal pain,1,1,1,1,1
8401,glipizide,choking,0,0,0,0,0
8402,glipizide,delirium,0,0,1,1,0
8403,glipizide,diarrhoea,1,1,1,1,1
8404,glipizide,electrocardiogram qt prolonged,0,1,1,0,0
8405,glipizide,eye disorder,1,0,1,1,1
8406,glipizide,gait disturbance,1,0,1,1,1
8407,glipizide,head injury,0,0,0,0,0
8408,glipizide,jaundice,1,0,1,1,1
8409,glipizide,long qt syndrome congenital,0,0,0,0,0
8410,glipizide,malignant transformation,0,0,0,0,0
8411,glipizide,migraine,1,0,1,1,1
8412,glipizide,night sweats,0,0,0,1,0
8413,glipizide,pain,1,0,1,1,1
8414,glipizide,pain in jaw,0,0,0,1,0
8415,glipizide,petit mal epilepsy,0,0,0,0,0
8416,glipizide,retinal haemorrhage,1,0,1,1,1
8417,glipizide,rhinitis,1,0,1,1,1
8418,glipizide,vomiting,1,1,1,1,1
8419,glipizide,xanthoma,0,0,0,0,0
8420,glucose,abscess,1,0,0,1,1
8421,glucose,acidosis,1,0,1,1,1
8422,glucose,acute coronary syndrome,0,0,0,0,0
8423,glucose,agitation,1,0,1,1,1
8424,glucose,benign prostatic hyperplasia,0,0,0,0,0
8425,glucose,capillary fragility increased,0,0,0,0,0
8426,glucose,cataract,0,0,0,0,0
8427,glucose,confusional state,1,0,1,1,1
8428,glucose,dehydration,1,0,1,1,1
8429,glucose,dizziness,1,0,1,1,1
8430,glucose,extravasation,1,0,1,1,1
8431,glucose,gestational hypertension,0,0,0,0,0
8432,glucose,glucose-6-phosphate dehydrogenase deficiency,0,0,0,0,0
8433,glucose,headache,1,0,1,1,1
8434,glucose,hypokalaemia,1,0,1,1,1
8435,glucose,infusion site phlebitis,0,0,1,1,0
8436,glucose,ph urine increased,0,0,0,0,0
8437,glucose,somnolence,1,0,1,1,1
8438,glucose,splenomegaly,0,0,0,0,0
8439,glucose,trisomy 18,0,0,0,0,0
8440,glutamine,anal cancer,0,0,0,0,0
8441,glutamine,ascites,0,0,0,0,0
8442,glutamine,back pain,1,0,1,1,1
8443,glutamine,body temperature increased,1,0,1,1,1
8444,glutamine,breast pain,1,0,1,1,1
8445,glutamine,corneal dystrophy,0,0,0,0,0
8446,glutamine,dehydration,1,0,1,1,1
8447,glutamine,dermatitis,1,0,1,1,1
8448,glutamine,eating disorder,0,0,0,0,0
8449,glutamine,gastric ulcer helicobacter,0,0,1,0,0
8450,glutamine,hypoventilation,0,0,0,0,0
8451,glutamine,intestinal ischaemia,0,0,0,0,0
8452,glutamine,laryngitis,1,0,1,1,1
8453,glutamine,macular degeneration,0,0,0,0,0
8454,glutamine,mental disorder,1,0,1,1,1
8455,glutamine,myopericarditis,0,0,0,0,0
8456,glutamine,pain,1,0,1,1,1
8457,glutamine,rectal haemorrhage,0,0,1,0,0
8458,glutamine,urethral disorder,1,0,1,1,1
8459,glutamine,viral infection,1,0,1,1,1
8460,glycerol,angioedema,1,1,1,1,1
8461,glycerol,asthma,1,0,1,1,1
8462,glycerol,bradycardia,1,0,1,1,1
8463,glycerol,cough,1,0,1,1,1
8464,glycerol,cyanosis,1,0,1,1,1
8465,glycerol,death neonatal,0,0,0,0,0
8466,glycerol,dyspnoea,1,0,1,1,1
8467,glycerol,erythema,1,0,1,1,1
8468,glycerol,eye disorder,0,0,0,1,0
8469,glycerol,hypofibrinogenaemia,0,0,0,0,0
8470,glycerol,injection site cellulitis,0,0,0,0,0
8471,glycerol,local reaction,1,0,1,1,1
8472,glycerol,punctate keratitis,0,0,0,0,0
8473,glycerol,retrograde amnesia,0,0,0,0,0
8474,glycerol,shock,1,0,1,1,1
8475,glycerol,skin irritation,0,0,0,0,0
8476,glycerol,sneezing,1,0,1,1,1
8477,glycerol,testicular atrophy,0,0,0,0,0
8478,glycerol,testicular swelling,0,0,0,0,0
8479,glycerol,urine output,0,0,0,0,0
8480,glycine,angina pectoris,1,0,1,1,1
8481,glycine,cardiovascular disorder,1,0,1,1,1
8482,glycine,chills,1,0,1,1,1
8483,glycine,dehydration,1,0,1,1,1
8484,glycine,dizziness,1,0,1,1,1
8485,glycine,granulocytosis,0,0,0,0,0
8486,glycine,heat exhaustion,0,0,0,0,0
8487,glycine,hypervitaminosis d,0,0,0,0,0
8488,glycine,joint injury,0,0,0,0,0
8489,glycine,nail dystrophy,0,0,0,0,0
8490,glycine,nausea,1,0,1,1,1
8491,glycine,oropharyngeal swelling,0,0,0,0,0
8492,glycine,overdose,0,0,0,0,0
8493,glycine,pain,1,0,1,1,1
8494,glycine,rhinitis,1,0,1,1,1
8495,glycine,rib fracture,0,0,0,0,0
8496,glycine,somnambulism,0,0,0,0,0
8497,glycine,upper motor neurone lesion,0,0,0,0,0
8498,glycine,urticaria,1,0,1,1,1
8499,glycine,vision blurred,1,0,1,1,1
8500,glycopyrrolate,ageusia,1,1,1,1,1
8501,glycopyrrolate,atrioventricular block,1,0,1,1,1
8502,glycopyrrolate,cardiac disorder,1,0,1,1,1
8503,glycopyrrolate,developmental delay,0,0,0,0,0
8504,glycopyrrolate,epiphyses premature fusion,0,0,0,0,0
8505,glycopyrrolate,fatigue,1,0,1,1,1
8506,glycopyrrolate,hepatitis viral,0,0,0,0,0
8507,glycopyrrolate,hypoaesthesia,1,0,1,1,1
8508,glycopyrrolate,international normalised ratio decreased,0,0,0,0,0
8509,glycopyrrolate,irritability,1,1,1,1,1
8510,glycopyrrolate,nasopharyngitis,1,0,1,1,1
8511,glycopyrrolate,oculogyric crisis,0,0,1,0,0
8512,glycopyrrolate,oromandibular dystonia,0,0,0,0,0
8513,glycopyrrolate,pain,1,0,1,1,1
8514,glycopyrrolate,paralysis,0,0,0,0,0
8515,glycopyrrolate,pneumatosis intestinalis,0,0,0,0,0
8516,glycopyrrolate,pregnancy,1,0,1,1,1
8517,glycopyrrolate,renal neoplasm,0,0,0,0,0
8518,glycopyrrolate,throat irritation,1,0,0,1,1
8519,glycopyrrolate,uterine neoplasm,0,0,0,0,0
8520,gold,arthralgia,1,1,1,1,1
8521,gold,burning sensation,0,0,0,0,0
8522,gold,calculus bladder,0,0,0,0,0
8523,gold,cerebrovascular disorder,0,0,0,0,0
8524,gold,chrysiasis,1,0,1,1,1
8525,gold,convulsion,1,0,1,1,1
8526,gold,encephalitis,1,0,1,1,1
8527,gold,encephalopathy,1,1,1,1,1
8528,gold,extravasation,0,0,0,0,0
8529,gold,fibrosis,1,1,1,1,1
8530,gold,"hallucinations, mixed",0,0,1,1,0
8531,gold,hepatic failure,1,0,1,1,1
8532,gold,hepatitis,1,0,1,1,1
8533,gold,malabsorption,0,0,0,0,0
8534,gold,myasthenic syndrome,0,0,0,0,0
8535,gold,ototoxicity,0,0,0,0,0
8536,gold,rash,1,1,1,1,1
8537,gold,renal failure acute,1,0,1,1,1
8538,gold,vaginal inflammation,0,0,0,0,0
8539,gold,vascular pseudoaneurysm,0,0,0,0,0
8540,gonadorelin,amylase increased,0,0,0,0,0
8541,gonadorelin,asthenia,1,0,1,1,1
8542,gonadorelin,constipation,1,0,1,1,1
8543,gonadorelin,drug withdrawal syndrome,0,0,0,0,0
8544,gonadorelin,dysmenorrhoea,1,0,1,1,1
8545,gonadorelin,erythrasma,0,0,0,0,0
8546,gonadorelin,gingival disorder,0,0,0,0,0
8547,gonadorelin,iris disorder,0,0,0,0,0
8548,gonadorelin,latent tetany,0,0,0,0,0
8549,gonadorelin,melanocytic naevus,0,0,0,0,0
8550,gonadorelin,nausea,1,0,1,1,1
8551,gonadorelin,nephritic syndrome,0,0,0,0,0
8552,gonadorelin,ovarian disorder,1,0,1,1,1
8553,gonadorelin,ovarian hyperstimulation syndrome,1,0,1,1,1
8554,gonadorelin,peritoneal haemorrhage,1,0,1,1,1
8555,gonadorelin,premature labour,1,0,1,1,1
8556,gonadorelin,swelling,1,0,1,1,1
8557,gonadorelin,tongue neoplasm,0,0,0,0,0
8558,gonadorelin,upper respiratory tract infection,1,0,1,1,1
8559,gonadorelin,urogenital haemorrhage,0,0,0,0,0
8560,goserelin,albuminuria,0,0,0,0,0
8561,goserelin,anaemia,1,0,1,1,1
8562,goserelin,arterial occlusive disease,0,0,0,1,0
8563,goserelin,cough,1,0,1,1,1
8564,goserelin,emphysema,0,0,0,0,0
8565,goserelin,eye swelling,0,0,1,1,0
8566,goserelin,hyperglycaemia,1,0,0,1,1
8567,goserelin,infection,1,0,0,1,1
8568,goserelin,injection site coldness,0,0,0,0,0
8569,goserelin,middle insomnia,0,0,0,1,0
8570,goserelin,muscle rupture,0,0,0,0,0
8571,goserelin,nodule,1,0,0,1,1
8572,goserelin,pain in extremity,0,0,0,1,0
8573,goserelin,papillary muscle rupture,0,0,0,0,0
8574,goserelin,premature ejaculation,0,1,0,0,0
8575,goserelin,tenderness,1,0,0,1,1
8576,goserelin,upper respiratory tract infection,1,0,0,1,1
8577,goserelin,urinary incontinence,1,1,0,1,1
8578,goserelin,uterine leiomyoma,1,0,0,1,1
8579,goserelin,vaginal inflammation,1,1,0,1,1
8580,granisetron,angina pectoris,1,0,1,1,1
8581,granisetron,areflexia,0,0,0,0,0
8582,granisetron,atrioventricular block,1,0,1,1,1
8583,granisetron,clonus,0,0,0,0,0
8584,granisetron,connective tissue disorder,1,0,1,1,1
8585,granisetron,dissociation,0,0,0,0,0
8586,granisetron,drug interaction,1,0,1,1,1
8587,granisetron,hyperphosphataemia,1,0,1,1,1
8588,granisetron,hypersensitivity,1,1,1,1,1
8589,granisetron,ileus,1,0,1,1,1
8590,granisetron,infection,1,0,1,1,1
8591,granisetron,metastases to liver,0,0,0,0,0
8592,granisetron,oligohydramnios,0,0,0,0,0
8593,granisetron,orthostatic hypotension,1,0,0,1,1
8594,granisetron,pneumocystis jirovecii pneumonia,0,0,0,0,0
8595,granisetron,restless legs syndrome,0,0,0,0,0
8596,granisetron,thrombosis,0,0,0,0,0
8597,granisetron,ventricular arrhythmia,1,0,1,1,1
8598,granisetron,viral skin infection,0,0,0,0,0
8599,granisetron,white blood cell count increased,0,0,0,1,0
8600,griseofulvin,agranulocytosis,1,1,1,1,1
8601,griseofulvin,angioedema,1,1,1,1,1
8602,griseofulvin,antitussive therapy,0,0,0,0,0
8603,griseofulvin,asthenia,1,0,1,1,1
8604,griseofulvin,breast calcifications,0,0,0,0,0
8605,griseofulvin,diarrhoea,1,0,1,1,1
8606,griseofulvin,episcleritis,0,0,0,0,0
8607,griseofulvin,erythema multiforme,1,1,1,1,1
8608,griseofulvin,gastritis viral,0,0,0,0,0
8609,griseofulvin,gastrointestinal haemorrhage,1,0,1,1,1
8610,griseofulvin,hyperviscosity syndrome,0,0,0,0,0
8611,griseofulvin,intranasal hypoaesthesia,0,0,0,0,0
8612,griseofulvin,nausea,1,1,1,1,1
8613,griseofulvin,penis disorder,0,0,0,0,0
8614,griseofulvin,polymorphic light eruption,0,0,0,0,0
8615,griseofulvin,rash,1,1,1,1,1
8616,griseofulvin,rheumatoid arthritis,0,0,0,0,0
8617,griseofulvin,systemic lupus erythematosus,1,0,0,1,1
8618,griseofulvin,testicular pain,0,0,0,0,0
8619,griseofulvin,vomiting,1,1,1,1,1
8620,guanfacine,acrochordon,0,0,0,0,0
8621,guanfacine,acute coronary syndrome,1,0,1,1,1
8622,guanfacine,anterior spinal artery syndrome,0,0,0,0,0
8623,guanfacine,anxiety,1,0,1,1,1
8624,guanfacine,aortic bruit,0,0,0,0,0
8625,guanfacine,asthma,1,0,1,1,1
8626,guanfacine,bladder neoplasm,0,0,0,0,0
8627,guanfacine,cardiac failure congestive,1,0,1,1,1
8628,guanfacine,corneal oedema,0,0,0,0,0
8629,guanfacine,dermatitis,1,1,1,1,1
8630,guanfacine,dysgeusia,1,1,1,1,1
8631,guanfacine,feeling abnormal,1,0,1,1,1
8632,guanfacine,hypernatraemia,0,0,0,0,0
8633,guanfacine,injection site ulcer,0,0,0,0,0
8634,guanfacine,irritability,1,1,1,1,1
8635,guanfacine,mean arterial pressure,0,0,0,0,0
8636,guanfacine,oedema,1,0,1,1,1
8637,guanfacine,peritonsillar abscess,0,0,0,0,0
8638,guanfacine,rhinitis seasonal,0,0,0,0,0
8639,guanfacine,somnolence,1,1,1,1,1
8640,halcinonide,athetosis,0,0,0,0,0
8641,halcinonide,atrophy,1,0,1,1,1
8642,halcinonide,burning sensation,1,0,1,1,1
8643,halcinonide,deficiency anaemia,0,0,0,0,0
8644,halcinonide,dermatitis acneiform,1,0,1,1,1
8645,halcinonide,erythema,1,0,1,1,1
8646,halcinonide,genital ulceration,0,0,0,0,0
8647,halcinonide,hypertrichosis,1,0,1,1,1
8648,halcinonide,ketonuria,0,0,0,0,0
8649,halcinonide,miliaria,1,0,1,1,1
8650,halcinonide,mucosal inflammation,0,0,0,0,0
8651,halcinonide,myocarditis,0,0,0,0,0
8652,halcinonide,night sweats,0,0,0,0,0
8653,halcinonide,peptic ulcer,1,0,1,1,1
8654,halcinonide,pigmentation disorder,1,0,1,1,1
8655,halcinonide,pyloric stenosis,0,0,0,0,0
8656,halcinonide,skin striae,1,0,1,1,1
8657,halcinonide,swelling,1,0,1,1,1
8658,halcinonide,type 2 diabetes mellitus,0,0,0,0,0
8659,halcinonide,urine flow decreased,0,0,0,0,0
8660,halofantrine,abdominal pain,1,1,1,1,1
8661,halofantrine,anal pruritus,0,1,0,1,0
8662,halofantrine,body temperature fluctuation,0,1,0,0,0
8663,halofantrine,bronchitis,0,1,0,0,0
8664,halofantrine,convulsion,1,1,1,1,1
8665,halofantrine,depressed level of consciousness,1,1,1,1,1
8666,halofantrine,dermatitis,1,1,1,1,1
8667,halofantrine,disability,1,1,1,1,1
8668,halofantrine,face oedema,1,1,1,1,1
8669,halofantrine,gastrointestinal pain,1,1,1,1,1
8670,halofantrine,headache,1,1,1,1,1
8671,halofantrine,hepatomegaly,0,1,0,0,0
8672,halofantrine,hodgkin's disease,0,0,0,0,0
8673,halofantrine,hypertensive crisis,1,0,1,1,1
8674,halofantrine,immediate post-injection reaction,0,0,0,0,0
8675,halofantrine,incision site oedema,0,0,0,0,0
8676,halofantrine,product taste abnormal,0,1,0,0,0
8677,halofantrine,ulcerative keratitis,0,1,0,0,0
8678,halofantrine,vulvovaginitis,0,0,0,0,0
8679,halofantrine,white blood cell count increased,1,1,1,1,1
8680,haloperidol,acute hepatic failure,1,0,1,1,1
8681,haloperidol,akinesia,1,1,1,1,1
8682,haloperidol,cerebral vasoconstriction,0,0,0,0,0
8683,haloperidol,dyspepsia,1,1,1,1,1
8684,haloperidol,dyspnoea,1,1,1,1,1
8685,haloperidol,hypoglycaemia,1,1,1,1,1
8686,haloperidol,injection site hypersensitivity,0,0,1,1,0
8687,haloperidol,interstitial lung disease,0,0,0,0,0
8688,haloperidol,intracranial pressure increased,0,0,0,0,0
8689,haloperidol,leriche syndrome,0,0,0,0,0
8690,haloperidol,masked facies,1,1,1,1,1
8691,haloperidol,measles,0,0,0,0,0
8692,haloperidol,nystagmus,1,1,0,1,1
8693,haloperidol,orthostatic hypotension,1,1,1,1,1
8694,haloperidol,reflux gastritis,0,1,0,0,0
8695,haloperidol,skin exfoliation,0,0,0,1,0
8696,haloperidol,staring,0,0,0,0,0
8697,haloperidol,urethritis,0,0,0,0,0
8698,haloperidol,ventricular tachycardia,1,1,0,1,1
8699,haloperidol,visual impairment,1,0,0,1,1
8700,heparin,alopecia,1,0,1,1,1
8701,heparin,body temperature increased,1,0,1,1,1
8702,heparin,cardiovascular insufficiency,0,0,1,1,0
8703,heparin,coagulation time prolonged,1,1,1,1,1
8704,heparin,dysplasia,0,0,0,0,0
8705,heparin,injection site irritation,1,0,1,1,1
8706,heparin,malignant histiocytosis,0,0,0,0,0
8707,heparin,myocardial infarction,1,0,1,1,1
8708,heparin,osteoporosis,1,0,1,1,1
8709,heparin,parotid gland inflammation,0,0,0,0,0
8710,heparin,phlebitis,1,1,1,1,1
8711,heparin,pneumatosis,0,0,0,0,0
8712,heparin,retinopathy of prematurity,0,0,0,0,0
8713,heparin,retroperitoneal haemorrhage,1,1,1,1,1
8714,heparin,salivary gland pain,0,0,0,0,0
8715,heparin,thrombocytopenia,1,1,1,1,1
8716,heparin,ulcerative keratitis,0,0,0,0,0
8717,heparin,urethral pain,0,0,0,0,0
8718,heparin,vaginal odour,0,0,0,0,0
8719,heparin,vomiting,1,0,1,1,1
8720,hexamethylmelamine,carbon dioxide increased,0,0,0,0,0
8721,hexamethylmelamine,convulsion,1,0,1,1,1
8722,hexamethylmelamine,decreased appetite,1,1,1,1,1
8723,hexamethylmelamine,dizziness,1,0,1,1,1
8724,hexamethylmelamine,electrocardiogram pr prolongation,0,0,0,0,0
8725,hexamethylmelamine,endometrial hypertrophy,0,0,0,0,0
8726,hexamethylmelamine,fat intolerance,0,0,0,0,0
8727,hexamethylmelamine,femoral neck fracture,0,0,0,0,0
8728,hexamethylmelamine,joint effusion,0,0,0,0,0
8729,hexamethylmelamine,leukopenia,1,1,1,1,1
8730,hexamethylmelamine,nausea,1,1,1,1,1
8731,hexamethylmelamine,neoplasm malignant,1,0,1,1,1
8732,hexamethylmelamine,neuromuscular toxicity,0,0,0,0,0
8733,hexamethylmelamine,neuropathy peripheral,1,0,1,1,1
8734,hexamethylmelamine,pancytopenia,1,1,1,1,1
8735,hexamethylmelamine,premature ejaculation,0,0,0,0,0
8736,hexamethylmelamine,rhonchi,0,0,0,0,0
8737,hexamethylmelamine,temperature regulation disorder,0,0,0,0,0
8738,hexamethylmelamine,thrombocytopenia,1,1,1,1,1
8739,hexamethylmelamine,vertigo,1,0,1,1,1
8740,histamine,adrenocortical insufficiency acute,0,0,0,0,0
8741,histamine,chest pain,1,0,1,1,1
8742,histamine,cough,1,0,1,1,1
8743,histamine,disease progression,0,0,0,0,0
8744,histamine,drug effect increased,0,0,0,0,0
8745,histamine,dry mouth,1,0,1,1,1
8746,histamine,dysphemia,0,0,0,0,0
8747,histamine,eosinophilia,1,0,1,1,1
8748,histamine,fallot's tetralogy,0,0,0,0,0
8749,histamine,injection site granuloma,1,0,1,1,1
8750,histamine,injection site inflammation,1,0,1,1,1
8751,histamine,injection site reaction,1,0,1,1,1
8752,histamine,leukopenia,1,0,0,1,1
8753,histamine,menorrhagia,0,0,0,0,0
8754,histamine,narcolepsy,0,0,0,0,0
8755,histamine,nasal congestion,1,1,1,1,1
8756,histamine,pharyngeal lesion,0,0,0,0,0
8757,histamine,pruritus,1,1,1,1,1
